"horas_luz","temperatura","humedad","humedad_suelo","etiqueta"
0.15,0.68,0.84,0.44,9
0.53,0.67,0.84,0.44,12
0.22,0.68,0.84,0.45,9
0.2,0.68,0.84,0.45,9
0.73,0.68,0.84,0.45,12
0.1,0.67,0.84,0.45,9
0.03,0.67,0.84,0.44,9
0.16,0.67,0.85,0.45,9
0.7,0.67,0.85,0.45,12
0.56,0.68,0.84,0.45,12
0.12,0.68,0.85,0.44,9
0.48,0.67,0.85,0.45,9
0.53,0.68,0.85,0.45,12
0.67,0.68,0.85,0.43,12
0.39,0.67,0.84,0.45,9
0.67,0.67,0.85,0.45,12
0.79,0.67,0.85,0.45,12
0.12,0.68,0.84,0.45,9
0.48,0.68,0.85,0.44,9
0.05,0.68,0.85,0.45,9
0.61,0.68,0.85,0.45,12
0.39,0.67,0.85,0.45,9
0.7,0.68,0.85,0.45,12
0.73,0.68,0.85,0.45,12
0.44,0.67,0.85,0.45,9
0.27,0.67,0.85,0.45,9
0.45,0.67,0.85,0.45,9
0.17,0.68,0.85,0.44,9
0.05,0.65,0.85,0.45,9
0.36,0.68,0.85,0.45,9
0.05,0.67,0.85,0.44,9
0.77,0.68,0.85,0.44,12
0.78,0.68,0.85,0.43,12
0.18,0.68,0.85,0.45,9
0.59,0.68,0.85,0.45,12
0.39,0.68,0.86,0.45,9
0.52,0.68,0.86,0.45,12
0.23,0.68,0.85,0.44,9
0.5,0.68,0.85,0.45,9
0.55,0.68,0.85,0.45,12
0.74,0.68,0.85,0.44,12
0.3,0.68,0.85,0.45,9
0.24,0.68,0.85,0.44,9
0.05,0.68,0.86,0.44,9
0.75,0.7,0.85,0.44,12
0.22,0.68,0.85,0.45,9
0.13,0.68,0.86,0.45,9
0.58,0.68,0.85,0.44,12
0.41,0.68,0.85,0.45,9
0.45,0.68,0.85,0.45,9
0.54,0.68,0.86,0.45,12
0.26,0.68,0.85,0.45,9
0.54,0.68,0.85,0.45,12
0.03,0.68,0.86,0.44,9
0.51,0.68,0.86,0.44,12
0.03,0.68,0.85,0.44,9
0.02,0.67,0.85,0.45,9
0.56,0.68,0.86,0.45,12
0.48,0.68,0.85,0.45,9
0.35,0.67,0.85,0.44,9
0.63,0.68,0.85,0.45,12
0.2,0.68,0.86,0.45,9
0.15,0.68,0.85,0.45,9
0.47,0.68,0.85,0.44,9
0.74,0.68,0.85,0.45,12
0.57,0.68,0.85,0.45,12
0.44,0.68,0.85,0.45,9
0.33,0.68,0.85,0.45,9
0.68,0.68,0.85,0.44,12
0.06,0.68,0.85,0.45,9
0.67,0.68,0.85,0.45,12
0.13,0.68,0.85,0.45,9
0.29,0.68,0.86,0.44,9
0.6,0.68,0.85,0.45,12
0.09,0.68,0.85,0.45,9
0.69,0.68,0.85,0.45,12
0.12,0.68,0.86,0.45,9
0.11,0.68,0.85,0.45,9
0.32,0.68,0.86,0.45,9
0.51,0.68,0.86,0.45,12
0.51,0.68,0.85,0.45,12
0.7,0.68,0.86,0.45,12
0.64,0.67,0.85,0.45,12
0.22,0.68,0.85,0.44,9
0.76,0.68,0.85,0.44,12
0.52,0.68,0.85,0.45,12
0.6,0.68,0.86,0.44,12
0.58,0.68,0.85,0.45,12
0.69,0.68,0.84,0.45,12
0.16,0.68,0.84,0.44,9
0.34,0.68,0.84,0.45,9
0.74,0.68,0.84,0.44,12
0.42,0.68,0.85,0.45,9
0.52,0.67,0.84,0.45,12
0.76,0.67,0.84,0.44,12
0.57,0.67,0.84,0.44,12
0.19,0.67,0.84,0.45,9
0.62,0.66,0.84,0.45,12
0.53,0.66,0.84,0.45,12
0.52,0.66,0.84,0.45,12
0.6,0.68,0.83,0.45,12
0.16,0.66,0.84,0.44,9
0.44,0.66,0.84,0.44,9
0.26,0.66,0.84,0.44,9
0.76,0.66,0.84,0.45,12
0.6,0.66,0.84,0.44,12
0.38,0.66,0.84,0.45,9
0.44,0.66,0.84,0.45,9
0.02,0.66,0.84,0.45,9
0.01,0.66,0.84,0.44,9
0.29,0.66,0.84,0.45,9
0.21,0.66,0.84,0.45,9
0.73,0.66,0.84,0.44,12
0.44,0.66,0.84,0.43,9
0.11,0.65,0.85,0.44,9
0.61,0.65,0.85,0.45,12
0.56,0.65,0.85,0.44,12
0.76,0.65,0.85,0.44,12
0.19,0.65,0.85,0.44,9
0.25,0.65,0.85,0.44,9
0.33,0.65,0.86,0.45,9
0.06,0.65,0.85,0.45,9
0.56,0.65,0.85,0.45,12
0.41,0.65,0.86,0.45,9
0.53,0.65,0.86,0.45,12
0.54,0.65,0.86,0.44,12
0,0.66,0.86,0.45,9
0.78,0.65,0.86,0.45,12
0.51,0.65,0.86,0.45,12
0.64,0.65,0.86,0.45,12
0.42,0.65,0.86,0.45,9
0.63,0.65,0.86,0.45,12
0.17,0.65,0.86,0.45,9
0.76,0.66,0.86,0.45,12
0.13,0.65,0.86,0.45,9
0.13,0.66,0.86,0.45,9
0.66,0.66,0.86,0.45,12
0.11,0.66,0.86,0.45,9
0.28,0.65,0.86,0.45,9
0.33,0.66,0.86,0.45,9
0.52,0.65,0.86,0.44,12
0.53,0.65,0.85,0.45,12
0.34,0.66,0.86,0.45,9
0.37,0.66,0.86,0.45,9
0.69,0.66,0.86,0.45,12
0.63,0.66,0.85,0.45,12
0.64,0.66,0.86,0.45,12
0.31,0.65,0.85,0.45,9
0.48,0.66,0.85,0.45,9
0.58,0.66,0.85,0.45,12
0.57,0.66,0.86,0.45,12
0.38,0.66,0.86,0.45,9
0.78,0.67,0.86,0.45,12
0.1,0.66,0.86,0.45,9
0.07,0.66,0.86,0.45,9
0.24,0.67,0.86,0.45,9
0.74,0.66,0.86,0.45,12
0.26,0.66,0.86,0.45,9
0.38,0.67,0.87,0.45,9
0.68,0.66,0.86,0.45,12
0.63,0.66,0.86,0.45,12
0.05,0.66,0.86,0.45,9
0.62,0.67,0.86,0.45,12
0.48,0.66,0.86,0.45,9
0.01,0.67,0.86,0.45,9
0.67,0.67,0.86,0.45,12
0.46,0.67,0.86,0.45,9
0.16,0.66,0.86,0.45,9
0.57,0.67,0.86,0.45,12
0.68,0.67,0.86,0.45,12
0.6,0.66,0.85,0.45,12
0.43,0.67,0.86,0.45,9
0.53,0.67,0.86,0.45,12
0.74,0.66,0.85,0.45,12
0.42,0.67,0.85,0.45,9
0.02,0.67,0.86,0.45,9
0.44,0.67,0.86,0.45,9
0.71,0.67,0.86,0.45,12
0.73,0.67,0.85,0.45,12
0.71,0.66,0.85,0.45,12
0.55,0.66,0.85,0.45,12
0.65,0.66,0.85,0.45,12
0.69,0.66,0.85,0.45,12
0.54,0.66,0.85,0.45,12
0.1,0.66,0.85,0.45,9
0.76,0.67,0.85,0.45,12
0.41,0.67,0.86,0.45,9
0.72,0.67,0.86,0.45,12
0.04,0.67,0.87,0.45,9
0.46,0.67,0.87,0.45,9
0.42,0.67,0.88,0.45,9
0.7,0.67,0.88,0.45,12
0.74,0.67,0.88,0.45,12
0.37,0.68,0.88,0.46,9
0.29,0.68,0.88,0.45,9
0.36,0.67,0.89,0.45,9
0.68,0.67,0.89,0.45,12
0.53,0.68,0.9,0.45,12
0.22,0.67,0.9,0.45,9
0.01,0.68,0.9,0.45,9
0.64,0.68,0.9,0.45,12
0.74,0.68,0.91,0.45,12
0.69,0.68,0.91,0.45,12
0.56,0.68,0.91,0.44,12
0.13,0.68,0.91,0.45,9
0.64,0.68,0.91,0.45,12
0.38,0.68,0.91,0.45,9
0.75,0.68,0.91,0.45,12
0.55,0.68,0.91,0.45,12
0.6,0.68,0.91,0.45,12
0.34,0.68,0.91,0.45,9
0.06,0.69,0.92,0.45,9
0.28,0.69,0.92,0.45,9
0.3,0.68,0.91,0.45,9
0.77,0.69,0.92,0.45,12
0.65,0.69,0.92,0.45,12
0.57,0.68,0.91,0.45,12
0.25,0.68,0.91,0.45,9
0.66,0.68,0.91,0.45,12
0.67,0.68,0.91,0.45,12
0.44,0.68,0.91,0.45,9
0.72,0.68,0.91,0.45,12
0.7,0.69,0.91,0.45,12
0.41,0.69,0.91,0.44,9
0.3,0.69,0.91,0.44,9
0.06,0.69,0.91,0.45,9
0.03,0.68,0.91,0.45,9
0.37,0.69,0.91,0.45,9
0.54,0.68,0.91,0.45,12
0.61,0.69,0.91,0.45,12
0.13,0.7,0.91,0.45,9
0.21,0.69,0.91,0.45,9
0.04,0.7,0.91,0.45,9
0.55,0.69,0.91,0.43,12
0.01,0.69,0.91,0.44,9
0.49,0.69,0.91,0.45,9
0.19,0.69,0.91,0.44,9
0.24,0.69,0.91,0.45,9
0.43,0.69,0.9,0.45,9
0.42,0.69,0.89,0.46,9
0.65,0.69,0.88,0.45,12
0.59,0.69,0.88,0.45,12
0.04,0.69,0.88,0.45,9
0.57,0.69,0.87,0.45,12
0.5,0.69,0.87,0.45,9
0.09,0.69,0.84,0.45,9
0.5,0.69,0.83,0.45,9
0.7,0.7,0.84,0.45,12
0.11,0.69,0.83,0.45,9
0.72,0.69,0.82,0.45,12
0.65,0.69,0.81,0.45,12
0.75,0.69,0.81,0.45,12
0.54,0.7,0.8,0.44,12
0.65,0.69,0.8,0.45,12
0.55,0.68,0.8,0.45,12
0.75,0.7,0.82,0.45,12
0.48,0.7,0.83,0.45,9
0.55,0.7,0.83,0.45,12
0.35,0.7,0.82,0.45,9
0.22,0.69,0.81,0.45,9
0.53,0.69,0.8,0.45,12
0.55,0.7,0.8,0.45,12
0.04,0.7,0.8,0.45,9
0.26,0.7,0.8,0.45,9
0.03,0.7,0.8,0.45,9
0.73,0.7,0.81,0.45,12
0.52,0.7,0.83,0.44,12
0.45,0.7,0.84,0.44,9
0.55,0.7,0.85,0.44,12
0.32,0.7,0.85,0.44,9
0.63,0.7,0.84,0.44,12
0.35,0.7,0.81,0.44,9
0.61,0.7,0.8,0.44,12
0.3,0.7,0.79,0.44,9
0,0.7,0.79,0.44,9
0.15,0.71,0.79,0.44,9
0.48,0.7,0.79,0.44,9
0.5,0.7,0.78,0.44,12
0.33,0.71,0.82,0.44,9
0.68,0.71,0.8,0.44,12
0.65,0.71,0.79,0.44,12
0.52,0.71,0.79,0.44,12
0.56,0.71,0.8,0.44,12
0.69,0.71,0.82,0.44,12
0.31,0.71,0.83,0.44,9
0.62,0.72,0.86,0.44,12
0.58,0.72,0.86,0.44,12
0.61,0.72,0.86,0.44,12
0.3,0.72,0.84,0.44,9
0.06,0.72,0.81,0.44,9
0.53,0.71,0.79,0.45,12
0.03,0.72,0.85,0.45,9
0.57,0.73,0.82,0.45,12
0.64,0.72,0.82,0.44,12
0.67,0.73,0.8,0.44,12
0.18,0.74,0.85,0.44,15
0.65,0.74,0.85,0.43,18
0.46,0.74,0.89,0.43,15
0.67,0.74,0.87,0.43,18
0.47,0.75,0.94,0.42,15
0.22,0.76,0.95,0.43,15
0.6,0.76,0.94,0.43,18
0.74,0.77,0.95,0.43,18
0.64,0.77,0.95,0.43,18
0.14,0.77,0.9,0.43,15
0.28,0.77,0.85,0.43,15
0.18,0.77,0.83,0.43,15
0.04,0.77,0.83,0.43,15
0.76,0.78,0.83,0.43,18
0.1,0.78,0.86,0.42,15
0.62,0.78,0.86,0.42,18
0.7,0.78,0.84,0.43,18
0.45,0.78,0.83,0.43,15
0.71,0.79,0.82,0.43,18
0.1,0.79,0.82,0.43,15
0.27,0.8,0.89,0.43,15
0.69,0.8,0.83,0.43,18
0.66,0.73,0.77,0.54,19
0.04,0.74,0.77,0.54,14
0.64,0.74,0.77,0.54,17
0.54,0.73,0.77,0.54,19
0.11,0.72,0.77,0.54,8
0.6,0.73,0.77,0.54,19
0.52,0.73,0.77,0.54,19
0.23,0.75,0.78,0.54,14
0.56,0.73,0.77,0.55,19
0.53,0.74,0.77,0.55,17
0.1,0.75,0.78,0.54,14
0.09,0.73,0.77,0.54,8
0.71,0.73,0.77,0.55,19
0.69,0.74,0.77,0.55,17
0.58,0.73,0.77,0.55,19
0.67,0.72,0.77,0.55,19
0.57,0.72,0.77,0.55,19
0.79,0.72,0.78,0.54,19
0.61,0.72,0.77,0.55,19
0.72,0.73,0.77,0.55,19
0.1,0.73,0.77,0.55,8
0.64,0.72,0.77,0.55,19
0.51,0.74,0.77,0.55,17
0.16,0.75,0.78,0.54,14
0.68,0.75,0.79,0.55,17
0.55,0.72,0.77,0.55,19
0.21,0.73,0.78,0.55,8
0.72,0.74,0.77,0.55,17
0.7,0.75,0.78,0.55,17
0.65,0.73,0.77,0.55,19
0.23,0.73,0.78,0.55,8
0.16,0.76,0.79,0.55,14
0.56,0.73,0.78,0.55,19
0.69,0.74,0.79,0.55,17
0.68,0.76,0.79,0.55,17
0.47,0.74,0.77,0.55,14
0.31,0.75,0.78,0.56,14
0.63,0.76,0.78,0.55,17
0.13,0.74,0.76,0.55,14
0.6,0.75,0.77,0.55,17
0.05,0.75,0.77,0.55,14
0.6,0.76,0.77,0.56,17
0.16,0.73,0.75,0.55,8
0.55,0.74,0.76,0.55,17
0.56,0.73,0.75,0.55,19
0.18,0.75,0.76,0.56,14
0.65,0.76,0.76,0.56,17
0.37,0.76,0.76,0.55,14
0.51,0.75,0.76,0.55,17
0.53,0.75,0.76,0.55,17
0.36,0.75,0.76,0.55,14
0.56,0.75,0.76,0.56,17
0.1,0.76,0.75,0.56,14
0.72,0.75,0.76,0.56,17
0.6,0.74,0.76,0.55,17
0.78,0.76,0.75,0.56,17
0.39,0.75,0.76,0.54,14
0.75,0.75,0.75,0.55,17
0.73,0.75,0.76,0.55,17
0.27,0.76,0.76,0.56,14
0.03,0.76,0.75,0.56,14
0.57,0.76,0.75,0.55,17
0.35,0.76,0.75,0.56,14
0.58,0.76,0.75,0.56,17
0.62,0.76,0.75,0.55,17
0.79,0.76,0.75,0.55,17
0.55,0.76,0.75,0.56,17
0.67,0.76,0.75,0.56,17
0.61,0.76,0.75,0.56,17
0.71,0.76,0.74,0.55,17
0.63,0.76,0.74,0.56,17
0.13,0.76,0.75,0.56,14
0.73,0.76,0.75,0.56,17
0.59,0.76,0.75,0.56,17
0.42,0.76,0.75,0.56,14
0.7,0.76,0.74,0.56,17
0.6,0.76,0.74,0.56,17
0.44,0.76,0.74,0.56,14
0.03,0.76,0.74,0.56,14
0.71,0.76,0.74,0.56,17
0.51,0.76,0.75,0.56,17
0.2,0.76,0.75,0.56,14
0.75,0.76,0.74,0.56,17
0.34,0.76,0.74,0.56,14
0.29,0.76,0.74,0.56,14
0.79,0.76,0.74,0.56,17
0.72,0.76,0.74,0.56,17
0.02,0.76,0.74,0.56,14
0.05,0.76,0.74,0.56,14
0.62,0.76,0.75,0.56,17
0.52,0.76,0.75,0.56,17
0.28,0.76,0.75,0.56,14
0.07,0.76,0.75,0.56,14
0.21,0.76,0.75,0.56,14
0.56,0.76,0.75,0.56,17
0.68,0.76,0.75,0.56,17
0.56,0.76,0.74,0.56,17
0.17,0.76,0.75,0.56,14
0.69,0.76,0.75,0.56,17
0.02,0.76,0.75,0.55,14
0.34,0.76,0.75,0.56,14
0.23,0.76,0.75,0.56,14
0.66,0.76,0.75,0.56,17
0.68,0.76,0.75,0.55,17
0.39,0.76,0.75,0.56,14
0.29,0.76,0.75,0.56,14
0.12,0.76,0.75,0.56,14
0.54,0.76,0.75,0.56,17
0.37,0.76,0.75,0.55,14
0.11,0.76,0.75,0.56,14
0.34,0.76,0.75,0.55,14
0.24,0.76,0.75,0.56,14
0.05,0.76,0.75,0.56,14
0.06,0.76,0.75,0.56,14
0.41,0.76,0.75,0.56,14
0.63,0.76,0.75,0.56,17
0.71,0.76,0.75,0.56,17
0.14,0.76,0.75,0.56,14
0.38,0.76,0.74,0.56,14
0.32,0.76,0.75,0.56,14
0.36,0.76,0.75,0.56,14
0.72,0.76,0.75,0.56,17
0.48,0.76,0.75,0.56,14
0.06,0.76,0.74,0.56,14
0.31,0.76,0.75,0.56,14
0.7,0.76,0.75,0.56,17
0.02,0.76,0.75,0.56,14
0.37,0.76,0.75,0.56,14
0.53,0.76,0.75,0.56,17
0.6,0.76,0.75,0.56,17
0.01,0.76,0.75,0.56,14
0.4,0.76,0.75,0.55,14
0.38,0.76,0.74,0.55,14
0.16,0.76,0.75,0.56,14
0.08,0.76,0.75,0.56,14
0.18,0.76,0.75,0.56,14
0.65,0.76,0.75,0.56,17
0.17,0.77,0.75,0.56,14
0.44,0.76,0.75,0.56,14
0.3,0.76,0.75,0.56,14
0.74,0.77,0.75,0.56,17
0.38,0.77,0.75,0.56,14
0.77,0.77,0.75,0.56,17
0.49,0.76,0.75,0.56,14
0.5,0.76,0.75,0.56,17
0.57,0.76,0.75,0.56,17
0.34,0.77,0.75,0.56,14
0.76,0.76,0.75,0.56,17
0.6,0.76,0.75,0.55,17
0.21,0.77,0.75,0.56,14
0.7,0.77,0.75,0.56,17
0.12,0.77,0.75,0.55,14
0.45,0.77,0.75,0.56,14
0.31,0.77,0.75,0.56,14
0.6,0.77,0.75,0.56,17
0.41,0.77,0.75,0.56,14
0.03,0.77,0.75,0.56,14
0.67,0.77,0.75,0.55,17
0.06,0.77,0.75,0.56,14
0.49,0.77,0.74,0.56,14
0.56,0.77,0.75,0.56,17
0.57,0.77,0.75,0.56,17
0.15,0.77,0.75,0.56,14
0.43,0.77,0.74,0.56,14
0.39,0.77,0.74,0.56,14
0.65,0.77,0.75,0.56,17
0.33,0.77,0.74,0.56,14
0.05,0.77,0.74,0.55,14
0.57,0.77,0.74,0.56,17
0.11,0.77,0.74,0.56,14
0.55,0.77,0.74,0.56,17
0.59,0.77,0.74,0.56,17
0.35,0.77,0.74,0.56,14
0.52,0.77,0.74,0.56,17
0.37,0.77,0.74,0.56,14
0.18,0.77,0.74,0.55,14
0.65,0.77,0.74,0.56,17
0.54,0.77,0.74,0.56,17
0.44,0.77,0.74,0.55,14
0.2,0.77,0.74,0.56,14
0.61,0.77,0.74,0.56,17
0.71,0.77,0.74,0.56,17
0.07,0.77,0.74,0.56,14
0.1,0.77,0.74,0.56,14
0.34,0.77,0.74,0.56,14
0.05,0.77,0.74,0.56,14
0.6,0.77,0.74,0.56,17
0.58,0.77,0.74,0.56,17
0.06,0.77,0.74,0.56,14
0.69,0.77,0.74,0.56,17
0.63,0.77,0.74,0.56,17
0.27,0.77,0.74,0.56,14
0.66,0.77,0.74,0.56,17
0.64,0.77,0.74,0.56,17
0.51,0.77,0.74,0.56,17
0.59,0.77,0.75,0.56,17
0.16,0.77,0.74,0.56,14
0.74,0.77,0.74,0.56,17
0.53,0.77,0.75,0.56,17
0.53,0.77,0.74,0.55,17
0.67,0.77,0.74,0.56,17
0.36,0.77,0.74,0.56,14
0.62,0.75,0.75,0.56,17
0,0.77,0.75,0.56,14
0.29,0.77,0.75,0.56,14
0.04,0.77,0.75,0.56,14
0.18,0.77,0.74,0.56,14
0.54,0.77,0.75,0.56,17
0.03,0.77,0.74,0.56,14
0.36,0.77,0.74,0.55,14
0.22,0.77,0.75,0.56,14
0.07,0.77,0.75,0.56,14
0.54,0.77,0.75,0.55,17
0.45,0.76,0.75,0.56,14
0.68,0.77,0.75,0.56,17
0.7,0.77,0.74,0.56,17
0.01,0.77,0.74,0.56,14
0.67,0.77,0.75,0.56,17
0.08,0.77,0.75,0.56,14
0.39,0.77,0.75,0.56,14
0.58,0.77,0.75,0.56,17
0.5,0.77,0.74,0.56,17
0.19,0.77,0.74,0.56,14
0.46,0.77,0.74,0.56,14
0.53,0.77,0.74,0.56,17
0.77,0.77,0.74,0.56,17
0.12,0.77,0.75,0.56,14
0.12,0.77,0.74,0.56,14
0.02,0.77,0.75,0.56,14
0.78,0.77,0.75,0.56,17
0.1,0.77,0.75,0.56,14
0.55,0.77,0.75,0.56,17
0.05,0.77,0.75,0.56,14
0.09,0.77,0.75,0.56,14
0.26,0.77,0.74,0.56,14
0.75,0.77,0.74,0.56,17
0.14,0.77,0.74,0.56,14
0.78,0.77,0.74,0.56,17
0.51,0.77,0.75,0.56,17
0.69,0.77,0.75,0.56,17
0.62,0.77,0.75,0.56,17
0.63,0.77,0.75,0.56,17
0.23,0.77,0.75,0.56,14
0.13,0.77,0.75,0.56,14
0.26,0.77,0.75,0.56,14
0.28,0.77,0.75,0.56,14
0.23,0.77,0.74,0.56,14
0.25,0.77,0.74,0.56,14
0.17,0.77,0.75,0.57,14
0.21,0.77,0.74,0.56,14
0.66,0.77,0.74,0.57,17
0.64,0.77,0.74,0.57,17
0.67,0.77,0.74,0.57,17
0.62,0.77,0.74,0.56,17
0.28,0.77,0.74,0.56,14
0.72,0.77,0.74,0.56,17
0.48,0.77,0.74,0.56,14
0.41,0.77,0.74,0.56,14
0.61,0.76,0.74,0.56,17
0.68,0.77,0.74,0.57,17
0.38,0.77,0.74,0.56,14
0.6,0.77,0.74,0.57,17
0.17,0.77,0.74,0.56,14
0.46,0.77,0.74,0.55,14
0.68,0.77,0.74,0.56,17
0.22,0.77,0.74,0.56,14
0.26,0.77,0.74,0.57,14
0.2,0.77,0.74,0.57,14
0.14,0.77,0.75,0.56,14
0.01,0.77,0.74,0.57,14
0.3,0.77,0.74,0.56,14
0.04,0.77,0.74,0.56,14
0.15,0.77,0.74,0.57,14
0.45,0.77,0.74,0.57,14
0.73,0.77,0.74,0.57,17
0.76,0.77,0.74,0.57,17
0.02,0.77,0.74,0.56,14
0.61,0.77,0.75,0.56,17
0.43,0.77,0.75,0.56,14
0.3,0.77,0.75,0.57,14
0.78,0.77,0.75,0.57,17
0.42,0.77,0.74,0.56,14
0.66,0.77,0.74,0.55,17
0.5,0.77,0.75,0.57,17
0.03,0.77,0.74,0.55,14
0.24,0.77,0.74,0.56,14
0.47,0.77,0.74,0.56,14
0.79,0.77,0.75,0.56,17
0.45,0.77,0.74,0.56,14
0.69,0.77,0.74,0.57,17
0.73,0.77,0.74,0.56,17
0.42,0.77,0.75,0.56,14
0.4,0.77,0.75,0.56,14
0.35,0.77,0.75,0.56,14
0.16,0.77,0.74,0.57,14
0.76,0.77,0.74,0.56,17
0.77,0.77,0.74,0.57,17
0.56,0.77,0.74,0.56,17
0.13,0.77,0.74,0.56,14
0.75,0.77,0.75,0.56,17
0.09,0.77,0.74,0.56,14
0.29,0.77,0.74,0.56,14
0.15,0.77,0.74,0.56,14
0.79,0.77,0.74,0.56,17
0.31,0.77,0.74,0.56,14
0.5,0.77,0.74,0.56,14
0.29,0.77,0.74,0.55,14
0.69,0.77,0.74,0.55,17
0.3,0.77,0.74,0.55,14
0.08,0.77,0.74,0.56,14
0.61,0.77,0.74,0.55,17
0.71,0.77,0.74,0.55,17
0.11,0.77,0.75,0.56,14
0.44,0.77,0.74,0.56,14
0.4,0.77,0.74,0.56,14
0.68,0.77,0.74,0.55,17
0.01,0.77,0.74,0.55,14
0.3,0.77,0.75,0.56,14
0.32,0.77,0.74,0.56,14
0.61,0.78,0.74,0.56,17
0.36,0.77,0.75,0.56,14
0.73,0.77,0.75,0.56,17
0.56,0.77,0.75,0.55,17
0.09,0.77,0.75,0.55,14
0.64,0.77,0.74,0.55,17
0.04,0.77,0.74,0.55,14
0.47,0.77,0.74,0.55,14
0.55,0.77,0.74,0.55,17
0.62,0.77,0.74,0.55,17
0.2,0.77,0.74,0.55,14
0,0.77,0.74,0.56,14
0.17,0.77,0.74,0.55,14
0.34,0.77,0.74,0.55,14
0.5,0.77,0.74,0.55,14
0.44,0.77,0.75,0.56,14
0.12,0.77,0.74,0.55,14
0.6,0.77,0.75,0.55,17
0.57,0.77,0.75,0.55,17
0.61,0.77,0.75,0.55,17
0.77,0.77,0.75,0.55,17
0.77,0.77,0.74,0.55,17
0.63,0.77,0.74,0.55,17
0.27,0.77,0.75,0.56,14
0.72,0.77,0.75,0.55,17
0.33,0.77,0.75,0.56,14
0.64,0.77,0.75,0.55,17
0.18,0.77,0.75,0.56,14
0.49,0.77,0.75,0.55,14
0.32,0.77,0.74,0.55,14
0.54,0.77,0.74,0.55,17
0.65,0.77,0.74,0.55,17
0.79,0.77,0.74,0.55,17
0.39,0.77,0.74,0.55,14
0.68,0.77,0.75,0.55,17
0.58,0.77,0.74,0.55,17
0.48,0.77,0.74,0.55,14
0.72,0.77,0.74,0.55,17
0.1,0.77,0.74,0.55,14
0.48,0.77,0.75,0.56,14
0.51,0.77,0.74,0.55,17
0.64,0.77,0.75,0.56,17
0.74,0.78,0.74,0.56,17
0.52,0.77,0.75,0.56,17
0.28,0.77,0.74,0.55,14
0.59,0.77,0.74,0.55,17
0.43,0.77,0.74,0.55,14
0.37,0.77,0.74,0.55,14
0.02,0.77,0.74,0.55,14
0.74,0.77,0.74,0.55,17
0.4,0.77,0.74,0.55,14
0.42,0.77,0.74,0.55,14
0.05,0.77,0.75,0.55,14
0.49,0.77,0.74,0.55,14
0.25,0.77,0.75,0.56,14
0.25,0.77,0.74,0.55,14
0,0.77,0.74,0.55,14
0.31,0.77,0.74,0.55,14
0.75,0.77,0.74,0.55,17
0.6,0.77,0.74,0.55,17
0.41,0.77,0.74,0.55,14
0.56,0.77,0.74,0.55,17
0.35,0.77,0.74,0.55,14
0.23,0.77,0.74,0.55,14
0.38,0.77,0.74,0.55,14
0.09,0.77,0.74,0.55,14
0.5,0.77,0.74,0.54,17
0.21,0.77,0.74,0.55,14
0.27,0.77,0.74,0.55,14
0.12,0.77,0.73,0.55,14
0.46,0.77,0.73,0.55,14
0.4,0.76,0.73,0.54,14
0.7,0.77,0.74,0.55,17
0.78,0.77,0.74,0.55,17
0.52,0.77,0.74,0.55,17
0.73,0.77,0.74,0.55,17
0.33,0.77,0.74,0.54,14
0.13,0.77,0.74,0.55,14
0.67,0.77,0.74,0.55,17
0.57,0.77,0.74,0.55,17
0.45,0.77,0.74,0.55,14
0.06,0.77,0.74,0.55,14
0.22,0.77,0.74,0.55,14
0.11,0.77,0.74,0.55,14
0.07,0.77,0.74,0.55,14
0.16,0.77,0.74,0.55,14
0.5,0.77,0.74,0.55,17
0.19,0.77,0.74,0.55,14
0.01,0.76,0.74,0.55,14
0.15,0.77,0.74,0.55,14
0.76,0.77,0.74,0.55,17
0.59,0.77,0.74,0.54,17
0.08,0.77,0.74,0.55,14
0.32,0.76,0.73,0.55,14
0.36,0.76,0.73,0.55,14
0.56,0.76,0.73,0.55,17
0.7,0.77,0.73,0.54,17
0.5,0.77,0.73,0.55,17
0.66,0.77,0.73,0.55,17
0.35,0.76,0.73,0.55,14
0.51,0.76,0.73,0.55,17
0.34,0.77,0.73,0.55,14
0.65,0.77,0.73,0.55,17
0.45,0.76,0.73,0.55,14
0.21,0.76,0.73,0.55,14
0.57,0.76,0.73,0.55,17
0.62,0.76,0.73,0.55,17
0.19,0.77,0.74,0.54,14
0.52,0.76,0.73,0.55,17
0.2,0.77,0.74,0.54,14
0.51,0.77,0.74,0.54,17
0.55,0.77,0.74,0.54,17
0.26,0.77,0.74,0.55,14
0.6,0.77,0.73,0.55,17
0.04,0.77,0.73,0.55,14
0.23,0.77,0.73,0.55,14
0.16,0.76,0.73,0.55,14
0.51,0.77,0.73,0.55,17
0.17,0.76,0.73,0.54,14
0.26,0.77,0.73,0.54,14
0.33,0.77,0.73,0.54,14
0.27,0.76,0.73,0.54,14
0.61,0.77,0.74,0.54,17
0.53,0.76,0.73,0.55,17
0.33,0.77,0.74,0.55,14
0.46,0.77,0.74,0.54,14
0.08,0.76,0.73,0.55,14
0.09,0.77,0.74,0.54,14
0.1,0.76,0.73,0.55,14
0.63,0.76,0.73,0.55,17
0.14,0.77,0.73,0.54,14
0.24,0.77,0.73,0.55,14
0.42,0.77,0.73,0.55,14
0.77,0.77,0.73,0.55,17
0.11,0.76,0.73,0.54,14
0.5,0.76,0.73,0.55,14
0.48,0.77,0.73,0.55,14
0.31,0.77,0.73,0.55,14
0.64,0.77,0.74,0.54,17
0.21,0.77,0.73,0.55,14
